Кол-во комнат,Район,Этажность,Общая площадь,Жилая площадь,Площадь кухни,Планировка,Цена 
1,Центральный,6/9,39,18,10,МАК/ПАН,4350 тыс. pуб.
1,Центральный,9/9,46,22,12,ЭЛТ/КИР,4580 тыс. pуб.
1,Центральный,9/9,47,0,0,УЛУ/КИР,4800 тыс. pуб.
1,Центральный,2/18,63,23,15,ЭЛТ/КИР,4800 тыс. pуб.
1,Центральный,1/15,78,40,15,УЛУ/КИР,6490 тыс. pуб.
2,Центральный,4/5,19,12,3,ГСТ/КИР,870 тыс. pуб.
2,Центральный,5/5,25,19,4,ИЗЛ/КИР,1000 тыс. pуб.
2,Центральный,3/5,44,23,10,ХРУ/КИР,1000 тыс. pуб.
2,"Центральный, 73 квартал",9/9,35,29,0,УЛУ/КИР,1050 тыс. pуб.
2,Центральный,1/5,23,0,0,ХРУ/КИР,1150 тыс. pуб.
2,Центральный,3/9,0,30,0,УЛУ/КИР,1190 тыс. pуб.
2,Центральный,3/12,34,21,0,УЛУ/КИР,1200 тыс. pуб.
2,"Центральный, 73 квартал",12/12,35,0,0,УЛУ/КИР,1230 тыс. pуб.
2,Центральный,11/12,35,23,0,УЛУ/КИР,1250 тыс. pуб.
2,Центральный,1/5,40,23,9,УЛУ/КИР,1300 тыс. pуб.
2,"Центральный, 73 квартал",11/12,35,24,5,УЛУ/КИР,1300 тыс. pуб.
2,Центральный,2/12,36,20,4,ИЗЛ/КИР,1350 тыс. pуб.
2,Центральный,1/5,45,0,0,УЛУ/КИР,1395 тыс. pуб.
2,Центральный,1/3,43,30,3,УЛУ/КИР,1400 тыс. pуб.
2,"Центральный, 30 квартал",5/6,23,17,0,УЛУ/КИР,1400 тыс. pуб.
2,"Центральный, 73 квартал",2/9,33,25,0,УЛУ/КИР,1400 тыс. pуб.
2,"Центральный, 73 квартал",12/12,35,0,0,УЛУ/КИР,1450 тыс. pуб.
2,Центральный,6/9,37,0,0,?/КИР,1500 тыс. pуб.
2,"Центральный, 73 квартал",6/9,35,24,6,УЛУ/КИР,1500 тыс. pуб.
2,Центральный,11/12,35,25,0,УЛУ/КИР,1550 тыс. pуб.
2,Центральный,2/5,26,18,0,ХРУ/КИР,1550 тыс. pуб.
2,Центральный,8/12,35,24,0,УЛУ/КИР,1600 тыс. pуб.
2,Центральный,12/12,34,24,6,УЛУ/КИР,1600 тыс. pуб.
2,Центральный,2/4,31,20,5,ИЗЛ/КИР,1600 тыс. pуб.
2,Центральный,5/5,46,32,6,УЛУ/КИР,1600 тыс. pуб.
2,Центральный,4/5,40,25,7,УЛУ/КИР,1650 тыс. pуб.
2,Центральный,1/5,43,28,6,ХРУ/ПАН,1700 тыс. pуб.
2,Центральный,5/5,39,27,6,УЛУ/КИР,1700 тыс. pуб.
2,Центральный,6/12,34,23,8,УЛУ/КИР,1700 тыс. pуб.
2,Центральный,9/12,36,24,6,УЛУ/КИР,1700 тыс. pуб.
2,"Центральный, 73 квартал",4/9,34,20,9,УЛУ/КИР,1700 тыс. pуб.
2,Центральный,3/4,44,0,7,ХРУ/КИР,1800 тыс. pуб.
2,Центральный,5/5,42,30,6,ХРУ/ПАН,1830 тыс. pуб.
2,Центральный,5/5,42,30,7,ХРУ/ПАН,1850 тыс. pуб.
2,"Центральный, 73 квартал",5/5,44,28,10,УЛУ/КИР,1850 тыс. pуб.
2,Центральный,1/4,43,33,6,ХРУ/КИР,1890 тыс. pуб.
2,Центральный,5/5,40,28,7,УЛУ/КИР,1900 тыс. pуб.
2,Центральный,3/4,47,32,6,ХРУ/КИР,1930 тыс. pуб.
2,Центральный,2/4,40,29,7,ХРУ/КИР,1950 тыс. pуб.
2,Центральный,5/5,44,30,7,ХРУ/ПАН,1950 тыс. pуб.
2,Центральный,1/5,45,29,6,ХРУ/ПАН,1950 тыс. pуб.
2,Центральный,1/5,42,27,6,ХРУ/КИР,1950 тыс. pуб.
2,Центральный,5/5,43,28,6,ХРУ/КИР,1980 тыс. pуб.
2,Центральный,2/5,42,27,6,ХРУ/ПАН,1980 тыс. pуб.
2,Центральный,2/5,76,53,8,ЭКС/КИР,1989 тыс. pуб.
2,Центральный,5/5,40,28,7,УЛУ/КИР,1990 тыс. pуб.
2,Центральный,4/4,42,29,7,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,3/3,44,31,7,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,5/5,44,30,6,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,1/4,43,0,6,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,5/5,44,38,6,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,2/3,55,35,9,УЛУ/КИР,2000 тыс. pуб.
2,Центральный,3/5,45,33,6,ХРУ/ПАН,2000 тыс. pуб.
2,Центральный,4/4,43,28,6,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,2/5,44,28,7,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,1/5,41,28,5,ХРУ/ПАН,2000 тыс. pуб.
2,Центральный,5/5,45,29,6,ХРУ/КИР,2000 тыс. pуб.
2,Центральный,4/5,45,30,7,ХРУ/ПАН,2030 тыс. pуб.
2,Центральный,4/5,45,30,7,ХРУ/ПАН,2040 тыс. pуб.
2,Центральный,5/5,46,28,6,ХРУ/ПАН,2050 тыс. pуб.
2,Центральный,1/5,44,28,6,ХРУ/ПАН,2050 тыс. pуб.
2,Центральный,4/4,46,29,6,ХРУ/СЛК,2050 тыс. pуб.
2,Центральный,5/5,40,25,6,УЛУ/КИР,2050 тыс. pуб.
2,Центральный,1/4,46,28,7,ХРУ/-,2050 тыс. pуб.
2,Центральный,5/5,45,29,6,ХРУ/КИР,2050 тыс. pуб.
2,Центральный,1/5,43,28,7,ХРУ/ПАН,2050 тыс. pуб.
2,Центральный,5/5,42,29,6,ХРУ/КИР,2050 тыс. pуб.
2,"Центральный, 30 квартал",4/5,43,29,6,ХРУ/КИР,2050 тыс. pуб.
2,Центральный,5/5,46,30,7,ХРУ/КИР,2099 тыс. pуб.
2,Центральный,4/5,46,30,7,ХРУ/КИР,2099 тыс. pуб.
2,Центральный,1/4,44,32,7,ХРУ/КИР,2100 тыс. pуб.
2,Центральный,2/4,44,32,7,ХРУ/КИР,2100 тыс. pуб.
2,Центральный,3/5,44,33,6,ХРУ/ПАН,2100 тыс. pуб.
2,Центральный,5/5,45,29,7,ХРУ/ПАН,2100 тыс. pуб.
2,Центральный,1/3,44,28,6,ХРУ/КИР,2100 тыс. pуб.
2,Центральный,3/5,42,30,8,ХРУ/КИР,2100 тыс. pуб.
2,Центральный,1/5,46,31,7,ХРУ/КИР,2100 тыс. pуб.
2,Центральный,5/5,43,28,5,ХРУ/ПАН,2100 тыс. pуб.
2,"Центральный, 26 квартал",3/3,46,26,6,ХРУ/КИР,2100 тыс. pуб.
2,Центральный,1/5,42,28,6,ХРУ/КИР,2150 тыс. pуб.
2,Центральный,1/3,80,40,6,УЛУ/КИР,2150 тыс. pуб.
2,Центральный,4/5,44,33,6,ХРУ/ПАН,2150 тыс. pуб.
2,Центральный,5/5,42,28,7,ХРУ/КИР,2150 тыс. pуб.
2,Центральный,4/5,45,32,6,ХРУ/ПАН,2160 тыс. pуб.
2,Центральный,3/4,44,27,7,ХРУ/КИР,2170 тыс. pуб.
2,Центральный,4/4,43,0,0,ХРУ/КИР,2170 тыс. pуб.
2,Центральный,5/5,47,34,6,ХРУ/ПАН,2180 тыс. pуб.
2,Центральный,1/4,43,28,7,ХРУ/ПАН,2180 тыс. pуб.
2,Центральный,4/4,44,29,6,ХРУ/КИР,2190 тыс. pуб.
2,Центральный,4/4,43,29,7,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,2/3,51,34,8,УЛУ/КИР,2200 тыс. pуб.
2,Центральный,3/4,43,32,7,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,5/5,42,27,6,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,5/5,45,30,6,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,4/5,48,29,6,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,5/5,45,31,7,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,4/5,45,28,7,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,5/5,45,32,7,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,4/5,44,31,7,УЛУ/КИР,2200 тыс. pуб.
2,Центральный,3/4,44,28,0,ХРУ/СЛК,2200 тыс. pуб.
2,Центральный,3/5,44,30,7,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,1/5,48,29,7,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,4/5,44,29,6,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,4/5,44,29,6,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,5/5,44,29,6,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,5/5,44,28,6,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,4/5,42,28,6,ХРУ/КИР,2200 тыс. pуб.
2,Центральный,1/5,44,33,6,ХРУ/ПАН,2200 тыс. pуб.
2,Центральный,1/5,45,28,6,ХРУ/КИР,2250 тыс. pуб.
2,Центральный,2/5,46,30,6,ХРУ/ПАН,2250 тыс. pуб.
2,Центральный,5/5,44,32,7,ХРУ/ПАН,2250 тыс. pуб.
2,Центральный,5/5,44,32,7,ХРУ/ПАН,2250 тыс. pуб.
2,Центральный,3/4,44,32,6,ХРУ/КИР,2250 тыс. pуб.
2,Центральный,4/5,44,28,7,ХРУ/КИР,2250 тыс. pуб.
2,Центральный,1/5,44,30,7,ХРУ/ПАН,2250 тыс. pуб.
2,Центральный,1/5,44,30,7,ХРУ/ПАН,2250 тыс. pуб.
2,Центральный,3/5,45,23,6,ХРУ/ПАН,2260 тыс. pуб.
2,Центральный,3/4,45,28,6,ХРУ/КИР,2270 тыс. pуб.
2,Центральный,3/5,45,0,0,ХРУ/КИР,2270 тыс. pуб.
2,Центральный,4/5,0,0,0,ХРУ/КИР,2290 тыс. pуб.
2,Центральный,5/5,44,29,6,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,5/5,46,32,6,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,1/4,42,28,6,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,3/5,43,32,6,ХРУ/ПАН,2300 тыс. pуб.
2,Центральный,4/5,44,25,0,ХРУ/ПАН,2300 тыс. pуб.
2,Центральный,4/5,45,0,0,ХРУ/ПАН,2300 тыс. pуб.
2,Центральный,3/4,44,28,0,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,3/5,46,29,5,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,3/5,43,0,7,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,5/5,40,29,7,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,3/5,44,28,6,ХРУ/ПАН,2300 тыс. pуб.
2,Центральный,3/3,44,30,6,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,1/5,46,28,7,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,1/3,45,30,7,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,1/5,44,29,6,ХРУ/ПАН,2300 тыс. pуб.
2,Центральный,5/5,46,25,7,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,2/2,48,29,8,СТЛ/СЛК,2300 тыс. pуб.
2,Центральный,2/5,44,27,7,ХРУ/КИР,2300 тыс. pуб.
2,"Центральный, 27 квартал",5/5,44,31,7,ХРУ/КИР,2300 тыс. pуб.
2,Центральный,2/5,43,30,7,ХРУ/КИР,2350 тыс. pуб.
2,Центральный,2/5,45,28,6,ХРУ/ПАН,2350 тыс. pуб.
2,Центральный,5/5,43,27,6,ХРУ/ПАН,2350 тыс. pуб.
2,Центральный,4/5,45,29,8,ХРУ/КИР,2350 тыс. pуб.
2,Центральный,3/5,42,30,6,ХРУ/ПАН,2360 тыс. pуб.
2,Центральный,1/5,43,29,7,ХРУ/ПАН,2370 тыс. pуб.
2,Центральный,2/5,46,29,6,ХРУ/КИР,2390 тыс. pуб.
2,Центральный,5/5,46,31,6,ХРУ/КИР,2399 тыс. pуб.
2,Центральный,1/5,44,31,6,ХРУ/ПАН,2399 тыс. pуб.
2,Центральный,5/5,44,30,6,САМ/КИР,2400 тыс. pуб.
2,Центральный,1/5,42,24,6,ХРУ/КИР,2400 тыс. pуб.
2,Центральный,2/5,49,29,7,ХРУ/КИР,2400 тыс. pуб.
2,Центральный,2/5,46,38,7,ХРУ/-,2400 тыс. pуб.
2,Центральный,2/5,49,29,6,ХРУ/КИР,2420 тыс. pуб.
2,Центральный,2/5,45,34,6,ХРУ/КИР,2430 тыс. pуб.
2,Центральный,3/5,49,33,8,ХРУ/КИР,2433 тыс. pуб.
2,Центральный,2/4,45,29,6,ХРУ/КИР,2450 тыс. pуб.
2,Центральный,4/5,46,32,6,ХРУ/КИР,2450 тыс. pуб.
2,Центральный,4/5,45,32,7,ХРУ/КИР,2450 тыс. pуб.
2,Центральный,1/5,46,32,6,ХРУ/ПАН,2470 тыс. pуб.
2,Центральный,1/5,44,28,6,ХРУ/ПАН,2480 тыс. pуб.
2,Центральный,4/5,46,30,6,ХРУ/ПАН,2500 тыс. pуб.
2,Центральный,1/5,44,29,6,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,4/5,45,32,6,ХРУ/ПАН,2500 тыс. pуб.
2,Центральный,2/4,43,29,7,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,2/5,46,36,6,УЛУ/КИР,2500 тыс. pуб.
2,Центральный,3/4,76,0,0,УЛУ/КИР,2500 тыс. pуб.
2,Центральный,1/4,44,0,0,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,1/4,44,33,7,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,1/4,43,0,6,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,5/5,44,29,6,ХРУ/ПАН,2500 тыс. pуб.
2,Центральный,3/5,43,27,6,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,5/5,46,28,7,ХРУ/ПАН,2500 тыс. pуб.
2,Центральный,1/5,45,33,6,ХРУ/КИР,2500 тыс. pуб.
2,Центральный,3/5,59,32,8,УЛУ/КИР,2500 тыс. pуб.
2,Центральный,5/5,44,28,6,ХРУ/КИР,2549 тыс. pуб.
2,Центральный,2/5,44,30,6,ХРУ/КИР,2550 тыс. pуб.
2,Центральный,3/4,43,28,5,ЭКС/КИР,2550 тыс. pуб.
2,Центральный,2/5,43,30,6,ХРУ/КИР,2550 тыс. pуб.
2,Центральный,4/9,42,27,7,УЛУ/КИР,2550 тыс. pуб.
2,"Центральный, 75 квартал",9/9,57,38,7,УЛУ/КИР,2570 тыс. pуб.
2,Центральный,5/5,44,19,13,УЛУ/КИР,2575 тыс. pуб.
2,Центральный,3/5,44,29,7,ХРУ/КИР,2575 тыс. pуб.
2,Центральный,5/5,45,32,6,ХРУ/ПАН,2600 тыс. pуб.
2,Центральный,2/5,42,26,6,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,3/5,45,30,6,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,2/5,44,30,6,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,3/5,43,32,6,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,2/5,46,30,6,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,3/5,46,0,6,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,1/5,43,30,7,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,3/5,45,29,6,ХРУ/ПАН,2600 тыс. pуб.
2,Центральный,5/5,41,30,7,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,3/5,42,31,7,ХРУ/ПАН,2600 тыс. pуб.
2,"Центральный, 27 квартал",4/5,47,31,7,ХРУ/КИР,2600 тыс. pуб.
2,Центральный,5/5,41,29,7,?/ПАН,2630 тыс. pуб.
2,"Центральный, 71 квартал",4/9,46,30,6,СТМ/ПАН,2640 тыс. pуб.
2,Центральный,2/5,43,29,7,УЛУ/КИР,2650 тыс. pуб.
2,Центральный,3/5,44,30,6,ХРУ/КИР,2650 тыс. pуб.
2,Центральный,1/5,56,35,7,ХРУ/ПАН,2650 тыс. pуб.
2,Центральный,2/5,43,29,6,ХРУ/ПАН,2650 тыс. pуб.
2,Центральный,3/5,44,29,7,ХРУ/ПАН,2650 тыс. pуб.
2,Центральный,4/5,44,28,6,ХРУ/ПАН,2650 тыс. pуб.
2,Центральный,3/4,43,27,6,ХРУ/КИР,2650 тыс. pуб.
2,Центральный,4/9,45,32,7,УЛУ/КИР,2670 тыс. pуб.
2,Центральный,3/4,45,31,6,ХРУ/КИР,2700 тыс. pуб.
2,Центральный,9/9,42,28,7,УЛУ/КИР,2700 тыс. pуб.
2,Центральный,5/5,44,28,6,ХРУ/ПАН,2700 тыс. pуб.
2,Центральный,2/5,47,32,7,ХРУ/КИР,2700 тыс. pуб.
2,Центральный,1/5,45,0,0,ХРУ/КИР,2720 тыс. pуб.
2,Центральный,1/5,45,32,0,УЛУ/КИР,2750 тыс. pуб.
2,Центральный,2/3,41,30,7,ХРУ/КИР,2750 тыс. pуб.
2,Центральный,2/4,45,32,7,ХРУ/КИР,2750 тыс. pуб.
2,Центральный,2/5,45,29,6,ХРУ/ПАН,2800 тыс. pуб.
2,Центральный,2/5,44,29,5,САМ/ПАН,2800 тыс. pуб.
2,Центральный,5/5,43,31,6,ХРУ/КИР,2800 тыс. pуб.
2,Центральный,3/5,46,29,6,ХРУ/БЛЧ,2800 тыс. pуб.
2,Центральный,7/9,44,28,7,УЛУ/КИР,2800 тыс. pуб.
2,Центральный,7/9,45,26,7,УЛУ/КИР,2800 тыс. pуб.
2,Центральный,2/5,44,30,7,ХРУ/КИР,2800 тыс. pуб.
2,Центральный,8/9,51,30,8,МСК/ПАН,2800 тыс. pуб.
2,"Центральный, 27 квартал",1/9,46,29,7,УЛУ/КИР,2800 тыс. pуб.
2,Центральный,4/5,47,30,6,ХРУ/КИР,2850 тыс. pуб.
2,Центральный,5/5,49,29,8,УЛЬ/ПАН,2850 тыс. pуб.
2,Центральный,5/5,45,28,7,ХРУ/КИР,2850 тыс. pуб.
2,Центральный,4/9,0,0,0,СТМ/ПАН,2850 тыс. pуб.
2,Центральный,2/5,44,33,6,ХРУ/КИР,2890 тыс. pуб.
2,Центральный,3/5,42,28,6,ХРУ/КИР,2890 тыс. pуб.
2,Центральный,5/5,46,30,6,ХРУ/КИР,2900 тыс. pуб.
2,Центральный,4/9,51,50,9,МСК/ПАН,2900 тыс. pуб.
2,Центральный,1/5,56,0,0,УЛУ/КИР,2900 тыс. pуб.
2,Центральный,4/16,46,26,8,ТАШ/ПАН,2900 тыс. pуб.
2,Центральный,6/9,42,22,7,УЛУ/КИР,2900 тыс. pуб.
2,Центральный,3/5,43,29,6,ХРУ/ПАН,2900 тыс. pуб.
2,Центральный,1/5,56,20,19,УЛУ/КИР,2900 тыс. pуб.
2,Центральный,1/4,42,30,6,ХРУ/КИР,2900 тыс. pуб.
2,Центральный,5/9,47,32,7,УЛУ/КИР,2930 тыс. pуб.
2,Центральный,1/9,50,29,9,МСК/ПАН,2950 тыс. pуб.
2,Центральный,1/3,54,32,10,СТЛ/КИР,3000 тыс. pуб.
2,Центральный,4/16,44,28,8,ТАШ/ПАН,3000 тыс. pуб.
2,Центральный,1/5,51,28,11,МСК/КИР,3000 тыс. pуб.
2,Центральный,1/5,51,28,11,УЛУ/КИР,3000 тыс. pуб.
2,Центральный,1/3,57,32,10,СТЛ/КИР,3000 тыс. pуб.
2,Центральный,1/5,48,30,12,ХРУ/КИР,3000 тыс. pуб.
2,Центральный,1/3,55,30,8,СТЛ/КИР,3000 тыс. pуб.
2,"Центральный, 71 квартал",8/9,46,28,0,УЛУ/КИР,3000 тыс. pуб.
2,Центральный,3/5,43,0,0,УЛУ/КИР,3050 тыс. pуб.
2,Центральный,4/9,48,32,7,УЛУ/КИР,3070 тыс. pуб.
2,Центральный,6/9,45,29,6,УЛУ/КИР,3100 тыс. pуб.
